parcelid,airconditioningtypeid,architecturalstyletypeid,basementsqft,bathroomcnt,bedroomcnt,buildingclasstypeid,buildingqualitytypeid,calculatedbathnbr,decktypeid,finishedfloor1squarefeet,calculatedfinishedsquarefeet,finishedsquarefeet12,finishedsquarefeet13,finishedsquarefeet15,finishedsquarefeet50,finishedsquarefeet6,fips,fireplacecnt,fullbathcnt,garagecarcnt,garagetotalsqft,hashottuborspa,heatingorsystemtypeid,latitude,longitude,lotsizesquarefeet,poolcnt,poolsizesum,pooltypeid10,pooltypeid2,pooltypeid7,propertycountylandusecode,propertylandusetypeid,propertyzoningdesc,rawcensustractandblock,regionidcity,regionidcounty,regionidneighborhood,regionidzip,roomcnt,storytypeid,threequarterbathnbr,typeconstructiontypeid,unitcnt,yardbuildingsqft17,yardbuildingsqft26,yearbuilt,numberofstories,fireplaceflag,assessmentyear,taxdelinquencyflag,taxdelinquencyyear,censustractandblock,taxvaluedollarcnt
11154042,1.0,,,1.0,1.0,,6.0,1.0,,,662.0,662.0,,,,,6037.0,,1.0,,,,2.0,34415100.0,-118446000.0,91867.0,1.0,,,,1.0,010C,266.0,SCUR3,60379200.371004,54311.0,3101.0,37739.0,96401.0,0.0,,,,1.0,,,1984.0,,,2016.0,,,60379200371004.0,96318.0
14191835,,,,2.0,3.0,,,2.0,,,1152.0,1152.0,,,,,6059.0,1.0,2.0,2.0,460.0,,,33897641.0,-117783381.0,8597.0,,,,,,122,261.0,,60590218.231039,21412.0,1286.0,,97078.0,6.0,,,,,,,1971.0,1.0,,2016.0,,,60590218231039.0,218510.0
10935174,1.0,,,2.0,3.0,,8.0,2.0,,,1607.0,1607.0,,,,,6037.0,,2.0,,,,2.0,34127388.0,-118347719.0,10520.0,,,,,,0100,261.0,LAR1,60371437.002002,12447.0,3101.0,274049.0,96049.0,0.0,,,,1.0,,,1939.0,,,2016.0,,,60371437002002.0,963231.0
14284348,,,,2.5,3.0,,,2.5,,,2283.0,2283.0,,,,,6059.0,,2.0,2.0,491.0,,,33715432.0,-117819225.0,3112.0,,,,,,1,261.0,,60590755.154055,27491.0,1286.0,,97018.0,0.0,,1.0,,,,,2006.0,,,2016.0,,,60590755154054.0,730498.0
12579560,,,,1.0,2.0,,4.0,1.0,,,1027.0,1027.0,,,,,6037.0,,1.0,,,,7.0,33816016.0,-118271776.0,5574.0,,,,,,0100,261.0,CARS*,60375437.025006,10723.0,3101.0,,96229.0,0.0,,,,1.0,,,1951.0,,,2016.0,,,60375437025006.0,49034.0
14201161,,,,3.0,5.0,,,3.0,,,2453.0,2453.0,,,,,6059.0,,3.0,2.0,636.0,,,33874367.0,-117714102.0,5610.0,,,,,,122,261.0,,60590218.262,21412.0,1286.0,,97079.0,0.0,,,,,,,1999.0,,,2016.0,,,60590218262000.0,473286.0
11941294,1.0,,,3.0,3.0,,6.0,3.0,,,1236.0,1236.0,,,,,6037.0,,3.0,,,,2.0,34090000.0,-118260000.0,35886.0,,,,,,010C,266.0,LARD2,60371955.002003,12447.0,3101.0,268473.0,96020.0,0.0,,,,1.0,,,1991.0,,,2016.0,,,60371955002003.0,588514.0
17229300,,,,2.5,2.0,,,2.5,,611.0,1164.0,1164.0,,,611.0,,6111.0,1.0,2.0,2.0,0.0,,,34281200.0,-118778000.0,,,,,,,1129,266.0,,61110079.011003,27110.0,2061.0,,97118.0,4.0,,1.0,,,,,1985.0,2.0,,2016.0,,,61110079011003.0,240632.0
10925280,,,,1.0,2.0,,4.0,1.0,,,1121.0,1121.0,,,,,6037.0,,1.0,,,,7.0,34185108.0,-118354397.0,6055.0,,,,,,0100,261.0,BUR1YY,60373111.001025,396054.0,3101.0,,96437.0,0.0,,,,1.0,,,1940.0,,,2016.0,Y,15.0,60373111001025.0,72867.0
12218511,,,,1.0,2.0,,4.0,1.0,,,847.0,847.0,,,,,6037.0,,1.0,,,,7.0,33951761.0,-118258397.0,5025.0,,,,,,0100,261.0,LAR1,60372407.003001,12447.0,3101.0,268496.0,95983.0,0.0,,,,1.0,,,1938.0,,,2016.0,,,60372407003001.0,214354.0
14121694,,,,2.0,4.0,,,2.0,,,1266.0,1266.0,,,,,6059.0,1.0,2.0,2.0,441.0,,,33840077.0,-118050373.0,7200.0,1.0,,,,1.0,122,261.0,,60591101.111008,44833.0,1286.0,,96185.0,6.0,,,,,,,1961.0,1.0,,2016.0,,,60591101111008.0,465990.0
11637056,1.0,,,2.0,1.0,,7.0,2.0,,,1164.0,1164.0,,,,,6037.0,,2.0,,,,2.0,34072800.0,-118393000.0,37501.0,1.0,,,,1.0,010C,266.0,BHR4*,60377008.011036,10389.0,3101.0,,96086.0,0.0,,,,1.0,,,1974.0,,,2016.0,,,60377008011036.0,654835.0
14748072,,,,2.5,3.0,,,2.5,,,1968.0,1968.0,,,,,6059.0,,2.0,2.0,0.0,,,33808483.0,-118071902.0,,,,,,,1,266.0,,60591101.083,46314.0,1286.0,,96218.0,0.0,,1.0,,,,,2013.0,,,2016.0,,,60591101083005.0,744043.0
12227278,,,,1.0,2.0,,4.0,1.0,,,1070.0,1070.0,,,,,6037.0,,1.0,,,,7.0,33941284.0,-118284042.0,4829.0,,,,,,0100,261.0,LAR1,60372412.012002,12447.0,3101.0,118208.0,96025.0,0.0,,,,1.0,,,1937.0,,,2016.0,,,60372412012002.0,141693.0
14265422,,,,0.0,0.0,,,,,,4198.0,,,,,4198.0,6059.0,,,1.0,0.0,,,33712800.0,-117883000.0,6187.0,,,,,,96,248.0,,60590740.051008,47568.0,1286.0,268509.0,97007.0,0.0,,,,4.0,,,1977.0,2.0,,2016.0,,,60590740051008.0,480448.0
14249444,,,,1.5,3.0,,,1.5,,,1360.0,1360.0,,,,,6059.0,,1.0,2.0,420.0,,,33773127.0,-117849886.0,3549.0,1.0,,,,1.0,122,261.0,,60590754.042003,47568.0,1286.0,,97005.0,6.0,,1.0,,,,,1971.0,2.0,,2016.0,,,60590754042003.0,265259.0
12556624,,,,2.0,2.0,,8.0,2.0,,,949.0,949.0,,,,,6037.0,,2.0,,,,7.0,33768700.0,-118172000.0,15060.0,,,,,,010E,266.0,LBR2N,60375765.023005,46298.0,3101.0,416302.0,96236.0,0.0,,,,1.0,,,1964.0,,,2016.0,,,60375765023005.0,105933.0
11652563,,,,2.0,2.0,,8.0,2.0,,,1810.0,1810.0,,,,,6037.0,,2.0,,,,2.0,34109545.0,-118446544.0,7210.0,,,,,,0100,261.0,LARE15,60372612.001066,12447.0,3101.0,113749.0,96058.0,0.0,,,,1.0,,,1956.0,,,2016.0,,,60372612001066.0,144688.0
14751820,,,,2.5,3.0,,,2.5,,,1641.0,1641.0,,,,,6059.0,,2.0,2.0,0.0,,,33566642.0,-117730744.0,,,,,,,34,266.0,,60590626.392001,37086.0,1286.0,,96974.0,0.0,,1.0,,,,,1994.0,,,2016.0,,,60590626392001.0,615000.0
10871205,1.0,,,2.0,3.0,,6.0,2.0,,,1244.0,1244.0,,,,,6037.0,,2.0,,,,2.0,34214075.0,-118422187.0,7501.0,,,,,,0100,261.0,LARS,60371220.001008,12447.0,3101.0,41131.0,96450.0,0.0,,,,1.0,,,1954.0,,,2016.0,,,60371220001008.0,199420.0
14210616,13.0,,,3.0,5.0,,,3.0,,,2468.0,2468.0,,,,,6059.0,1.0,3.0,2.0,630.0,,,33844823.0,-117845549.0,7000.0,1.0,,,,1.0,122,261.0,,60590762.012012,33252.0,1286.0,,97063.0,9.0,,,,,,,1966.0,2.0,,2016.0,,,60590762012012.0,541129.0
14296692,,,,2.5,3.0,,,2.5,,,3011.0,3011.0,,,,,6059.0,,2.0,2.0,638.0,,,33628725.0,-117873172.0,6944.0,,,,,,122,261.0,,60590630.071001,53571.0,1286.0,,96978.0,7.0,,1.0,,,,,1973.0,2.0,,2016.0,,,60590630071001.0,1441252.0
11342570,1.0,,,2.0,3.0,,8.0,2.0,,,1410.0,1410.0,,,,,6037.0,,2.0,,,,2.0,34444791.0,-118512733.0,4816.0,,,,,,010D,269.0,SCUR2,60379200.441,54311.0,3101.0,6952.0,96373.0,0.0,,,,1.0,,,1980.0,,,2016.0,,,60379200441000.0,406099.0
10901522,,,,3.0,3.0,,6.0,3.0,,,2581.0,2581.0,,,,,6037.0,,3.0,,,,7.0,34159634.0,-118390904.0,6994.0,1.0,,,,1.0,0101,261.0,LAR1,60371251.003011,12447.0,3101.0,268551.0,96452.0,0.0,,,,1.0,,,1939.0,,,2016.0,,,60371251003011.0,1070352.0
13075618,1.0,,,2.0,2.0,,8.0,2.0,,,1245.0,1245.0,,,,,6037.0,,2.0,,,,2.0,34019500.0,-117813000.0,179588.0,1.0,,,,1.0,010C,266.0,LCR315U*,60374033.191011,24384.0,3101.0,,96505.0,0.0,,,,1.0,,,1979.0,,,2016.0,,,60374033191011.0,192441.0
14434754,,,,2.5,3.0,,,2.5,,,1270.0,1270.0,,,,,6059.0,,2.0,2.0,444.0,,,33462597.0,-117653302.0,1944.0,,,,,,122,261.0,,60590422.052008,13693.0,1286.0,,96983.0,6.0,,1.0,,,,,1973.0,3.0,,2016.0,,,60590422052008.0,553311.0
12113444,1.0,,,2.0,2.0,,6.0,2.0,,,1159.0,1159.0,,,,,6037.0,,2.0,,,,2.0,34147300.0,-118114000.0,52158.0,1.0,,,,1.0,010C,266.0,PSR3,60374627.005007,47019.0,3101.0,274513.0,96294.0,0.0,,,,1.0,,,1973.0,,,2016.0,,,60374627005007.0,292206.0
11879622,1.0,,,3.0,2.0,,8.0,3.0,,,1302.0,1302.0,,,,,6037.0,,3.0,,,,2.0,34113074.0,-118168260.0,20150.0,1.0,,,,1.0,010C,266.0,SPR310000*,60374807.031003,27183.0,3101.0,,96280.0,0.0,,,,1.0,,,1979.0,,,2016.0,,,60374807031003.0,330276.0
14724525,,,,2.0,2.0,,,2.0,,,1138.0,1138.0,,,,,6059.0,,2.0,2.0,0.0,,,33839153.0,-117976003.0,,,,,,,34,266.0,,60590868.033,16764.0,1286.0,118872.0,97020.0,0.0,,,,,,,1980.0,,,2016.0,,,60590868033000.0,246830.0
14179809,,,,3.0,3.0,,,3.0,,,2007.0,2007.0,,,,,6059.0,1.0,3.0,2.0,495.0,,,33884813.0,-117859431.0,9040.0,,,,,,122,261.0,,60590117.152009,26531.0,1286.0,,97068.0,7.0,,,,,,,1963.0,2.0,,2016.0,,,60590117152009.0,633122.0
12188496,,,,1.0,3.0,,5.0,1.0,,,1040.0,1040.0,,,,,6037.0,,1.0,,,,7.0,33977233.0,-118269821.0,5427.0,,,,,,0100,261.0,LAR2,60372393.202001,12447.0,3101.0,268496.0,95984.0,0.0,,,,1.0,,,1923.0,,,2016.0,,,60372393202001.0,234319.0
11878863,,,,1.0,3.0,,4.0,1.0,,,968.0,968.0,,,,,6037.0,,1.0,,,,7.0,34104594.0,-118176898.0,7499.0,,,,,,0100,261.0,LAR1,60374807.022013,27183.0,3101.0,,96280.0,0.0,,,,1.0,,,1951.0,,,2016.0,,,60374807022013.0,37210.0
14176622,,,,2.0,3.0,,,2.0,,,1731.0,1731.0,,,,,6059.0,,2.0,2.0,400.0,,,33883151.0,-117869121.0,8000.0,,,,,,122,261.0,,60590117.112007,26531.0,1286.0,,97068.0,7.0,,,,,,,1963.0,1.0,,2016.0,,,60590117112007.0,73745.0
14260184,,,,2.0,4.0,,,2.0,,,1623.0,1623.0,,,,,6059.0,,2.0,2.0,540.0,,,33752416.0,-117883370.0,7100.0,,,,,,122,261.0,,60590751.002007,47568.0,1286.0,268572.0,97003.0,0.0,,,,,,,1929.0,,,2016.0,,,60590751002007.0,313973.0
11393337,,,,3.0,3.0,,4.0,3.0,,,1534.0,,,1534.0,,,6037.0,,3.0,,,,,33981374.0,-118317057.0,5000.0,,,,,,0300,247.0,LARD1.5,60372348.004,12447.0,3101.0,118208.0,96028.0,0.0,,,,3.0,,,1940.0,,,2016.0,Y,14.0,60372348004000.0,43439.0
11393337,,,,3.0,3.0,,4.0,3.0,,,1534.0,,,1534.0,,,6037.0,,3.0,,,,,33981374.0,-118317057.0,5000.0,,,,,,0300,247.0,LARD1.5,60372348.004,12447.0,3101.0,118208.0,96028.0,0.0,,,,3.0,,,1940.0,,,2016.0,Y,14.0,60372348004000.0,43439.0
10726564,1.0,,,3.0,3.0,,8.0,3.0,,,3172.0,3172.0,,,,,6037.0,,3.0,,,,2.0,34181591.0,-118660388.0,14356.0,1.0,,,,1.0,0101,261.0,LARE11,60371373.022004,12447.0,3101.0,48570.0,96389.0,0.0,,,,1.0,,,1966.0,,,2016.0,,,60371373022004.0,700000.0
12346913,,,,1.0,3.0,,4.0,1.0,,,1206.0,1206.0,,,,,6037.0,,1.0,,,,7.0,33903388.0,-118112012.0,7415.0,,,,,,0100,261.0,BFR1YY,60375532.002004,44116.0,3101.0,,96208.0,0.0,,,,1.0,,,1954.0,,,2016.0,,,60375532002004.0,52764.0
13880979,,,,2.0,3.0,,,2.0,,,1560.0,1560.0,,,,,6059.0,,2.0,1.0,351.0,,,33825631.0,-117919581.0,6180.0,,,,,,122,261.0,,60590874.012021,16764.0,1286.0,275470.0,97024.0,6.0,,,,,,,1950.0,1.0,,2016.0,,,60590874012021.0,56059.0
11309647,1.0,,,3.0,4.0,,8.0,3.0,,,1908.0,1908.0,,,,,6037.0,,3.0,,,,2.0,34707586.0,-118063629.0,,,,,,,0100,261.0,LRR7000*,60379003.001084,5534.0,3101.0,,97318.0,0.0,,,,1.0,,,2006.0,,,2016.0,,,60379003001084.0,145452.0
12350928,,,,2.0,5.0,,6.0,2.0,,,1901.0,1901.0,,,,,6037.0,,2.0,,,,7.0,33934976.0,-118110193.0,6693.0,,,,,,0100,261.0,DOR106,60375510.003003,4406.0,3101.0,,96101.0,0.0,,,,1.0,,,1950.0,,,2016.0,,,60375510003003.0,635000.0
13872686,,,,2.0,3.0,,,2.0,,,1384.0,1384.0,,,,,6059.0,,2.0,1.0,360.0,,,33863872.0,-117945486.0,6324.0,,,,,,122,261.0,,60590111.011006,24812.0,1286.0,,97041.0,6.0,,,,,,,1955.0,1.0,,2016.0,,,60590111011006.0,288193.0
14170679,,,,2.0,4.0,,,2.0,,,1482.0,1482.0,,,,,6059.0,1.0,2.0,2.0,575.0,,,33903272.0,-117846982.0,7904.0,,,,,,122,261.0,,60590117.171009,26531.0,1286.0,,97068.0,7.0,,,,,,,1972.0,1.0,,2016.0,,,60590117171009.0,289996.0
14172985,1.0,7.0,,2.5,4.0,,,2.5,,,1658.0,1658.0,,,,,6059.0,,2.0,2.0,468.0,,6.0,33905686.0,-117860621.0,1632.0,1.0,,,,1.0,122,261.0,,60590117.09101,26531.0,1286.0,,97068.0,6.0,,1.0,6.0,,,,1974.0,2.0,True,2016.0,,,60590117091010.0,206365.0
11087356,1.0,,,3.0,2.0,,6.0,3.0,,,1204.0,1204.0,,,,,6037.0,,3.0,,,,2.0,34250300.0,-118601000.0,58432.0,1.0,,,,1.0,010E,266.0,LAR3,60371132.132002,12447.0,3101.0,37835.0,96346.0,0.0,,,,1.0,,,1981.0,,,2016.0,,,60371132132002.0,189392.0
13854120,,,,1.0,2.0,,,1.0,,,480.0,480.0,,,,,6059.0,,1.0,,,,,33919726.0,-117955103.0,3000.0,,,,,,122,261.0,,60590013.031004,18874.0,1286.0,,96186.0,4.0,,,,,,,1926.0,1.0,,2016.0,Y,14.0,60590013031004.0,13817.0
13850030,,,,2.0,3.0,,,2.0,,,1441.0,1441.0,,,,,6059.0,,2.0,2.0,400.0,,,33943428.0,-117967412.0,7215.0,,,,,,122,261.0,,60590011.014005,,1286.0,,96186.0,7.0,,,,,,,1955.0,1.0,,2016.0,,,60590011014005.0,315672.0
11177755,1.0,,,2.0,3.0,,8.0,2.0,,,1270.0,1270.0,,,,,6037.0,,2.0,,,,2.0,34453734.0,-118618601.0,5836.0,,,,,,0100,261.0,LCRPD60005,60379201.181008,10734.0,3101.0,,96398.0,0.0,,,,1.0,,,1985.0,,,2016.0,,,60379201181008.0,282233.0
17134185,,,,2.0,4.0,,,2.0,,1392.0,1392.0,1392.0,,,1392.0,,6111.0,1.0,2.0,2.0,437.0,,,34233486.0,-119038374.0,7300.0,,,,,,1111,261.0,,61110055.042,51239.0,2061.0,,97089.0,6.0,,,,,,,1969.0,1.0,,2016.0,,,61110055042000.0,420525.0
13840290,,,,1.0,1.0,,,1.0,,,455.0,455.0,,,,,6059.0,,1.0,1.0,216.0,,,33744896.0,-117877876.0,1904.0,,,,,,122,261.0,,60590749.013003,47568.0,1286.0,268403.0,97003.0,4.0,,,,,,,1922.0,2.0,,2016.0,,,60590749013003.0,86152.0
13101300,1.0,,,3.0,5.0,,7.0,3.0,,,3245.0,3245.0,,,,,6037.0,,3.0,,,,2.0,33978608.0,-117859416.0,121717.0,,,,,,0100,261.0,LCA1*,60374033.04101,22827.0,3101.0,,96522.0,0.0,,,,1.0,,,1988.0,,,2016.0,,,60374033041010.0,1294418.0
11784552,1.0,,,1.0,0.0,,6.0,1.0,,,690.0,690.0,,,,,6037.0,,1.0,,,,2.0,34044900.0,-118252000.0,15921.0,,,,,,010E,266.0,LAC5,60372073.011001,12447.0,3101.0,268118.0,95995.0,0.0,,,,1.0,,,1911.0,,,2016.0,,,60372073011001.0,412116.0
17292247,,,,2.0,3.0,,,2.0,,1270.0,1270.0,1270.0,,,1270.0,,6111.0,,2.0,2.0,484.0,,,34139954.0,-118880484.0,11200.0,,,,,,1110,261.0,,61110073.001068,41673.0,2061.0,,96384.0,6.0,,,,,,,1957.0,1.0,,2016.0,,,61110059063018.0,77571.0
14748419,,,,1.0,1.0,,,1.0,,,578.0,578.0,,,,,6059.0,,1.0,1.0,0.0,,,33470500.0,-117683000.0,,,,,,,34,266.0,,60590423.101002,17686.0,1286.0,,96961.0,0.0,,,,,,,1983.0,,,2016.0,,,60590423101005.0,115206.0
12377345,,,,2.0,2.0,,6.0,2.0,,,1353.0,1353.0,,,,,6037.0,,2.0,,,,2.0,34013426.0,-118095453.0,5802.0,,,,,,0100,261.0,MNR1YY,60375301.011,25953.0,3101.0,,96192.0,0.0,,,,1.0,,,1956.0,,,2016.0,,,60375301011000.0,132508.0
12111654,,,,1.0,1.0,,8.0,1.0,,,495.0,495.0,,,,,6037.0,,1.0,,,,,34143400.0,-118127000.0,70090.0,1.0,,,,1.0,010E,266.0,PSR4,60374635.001011,47019.0,3101.0,275405.0,96294.0,0.0,,,,1.0,,,1963.0,,,2016.0,,,60374635001011.0,135279.0
17141654,,,,3.0,4.0,,,3.0,,1582.0,2342.0,2342.0,,,1582.0,,6111.0,2.0,3.0,3.0,828.0,,,34228053.0,-118982963.0,8644.0,,,,,,1111,261.0,,61110053.061004,51239.0,2061.0,,97091.0,7.0,,,,,,,1978.0,1.0,,2016.0,,,61110053061004.0,387648.0
14254328,,,,3.0,5.0,,,3.0,,,2468.0,2468.0,,,,,6059.0,,3.0,2.0,483.0,,,33757266.0,-117812282.0,9675.0,,,,,,122,261.0,,60590757.023005,40081.0,1286.0,,97005.0,9.0,,,,,,,1965.0,2.0,,2016.0,,,60590757023005.0,705590.0
12405119,,,,2.0,2.0,,8.0,2.0,,,1376.0,1376.0,,,,,6037.0,,2.0,,,,2.0,33882321.0,-118063614.0,1757.0,,,,,,010C,266.0,CEADP3,60375545.131013,10774.0,3101.0,,96206.0,0.0,,,,1.0,,,1975.0,,,2016.0,,,60375545131013.0,123877.0
14460270,,,,4.5,5.0,,,4.5,,,3543.0,3543.0,,,,,6059.0,,4.0,2.0,577.0,,,33575267.0,-117582157.0,7776.0,,,,,,122,261.0,,60590320.462013,17597.0,1286.0,,96989.0,0.0,,1.0,,,,,1996.0,,,2016.0,,,60590320462013.0,502035.0
10869404,1.0,,,3.0,4.0,,7.0,3.0,,,3107.0,3107.0,,,,,6037.0,,3.0,,,,2.0,34154597.0,-118514596.0,17166.0,1.0,,,,1.0,0101,261.0,LARA,60371397.024003,12447.0,3101.0,51906.0,96349.0,0.0,,,,1.0,,,1957.0,,,2016.0,,,60371397024003.0,1279125.0
11760637,,,,2.0,3.0,,5.0,2.0,,,1298.0,,,1298.0,,,6037.0,,2.0,,,,,33991851.0,-118260557.0,5676.0,,,,,,0200,246.0,LAR2,60372294.202002,12447.0,3101.0,268496.0,95992.0,0.0,,,,2.0,,,1923.0,,,2016.0,,,60372294202002.0,246455.0
11417036,,,,1.0,3.0,,4.0,1.0,,,1295.0,1295.0,,,,,6037.0,,1.0,,,,7.0,33934612.0,-118354194.0,4795.0,1.0,,,,1.0,0101,261.0,LCR2YY,60376017.004003,45888.0,3101.0,,96136.0,0.0,,,,1.0,,,1940.0,,,2016.0,,,60376017004003.0,192008.0
14753715,,,,2.5,3.0,,,2.5,,,1538.0,1538.0,,,,,6059.0,,2.0,2.0,0.0,,,33557290.0,-117720981.0,3974.0,,,,,,34,266.0,,60590626.401006,37086.0,1286.0,,96974.0,0.0,,1.0,,,,,1990.0,,,2016.0,,,60590626401006.0,515844.0
11061029,,,,2.0,3.0,,8.0,2.0,,,1440.0,1440.0,,,,,6037.0,,2.0,,,,2.0,34233312.0,-118492573.0,7915.0,1.0,,,,1.0,0101,261.0,LARS,60371173.031001,12447.0,3101.0,13017.0,96369.0,0.0,,,,1.0,,,1956.0,,,2016.0,,,60371173031001.0,84218.0
13038537,1.0,,,2.0,3.0,,8.0,2.0,,,1632.0,1632.0,,,,,6037.0,,2.0,,,,2.0,34143569.0,-117857682.0,9654.0,,,,,,0100,261.0,GDE4,60374010.013001,11626.0,3101.0,,96486.0,0.0,,,,1.0,,,1960.0,,,2016.0,,,60374010013001.0,631600.0
12412669,1.0,,,3.0,4.0,,8.0,3.0,,,2521.0,2521.0,,,,,6037.0,,3.0,,,,2.0,33871231.0,-118064940.0,4976.0,1.0,,,,1.0,0104,261.0,CERS5000,60375545.143001,10774.0,3101.0,,96206.0,0.0,,,,1.0,,,1971.0,,,2016.0,,,60375545143001.0,128871.0
17148798,,,,2.0,3.0,,,2.0,,1346.0,1346.0,1346.0,,,1346.0,,6111.0,1.0,2.0,2.0,504.0,,,34184673.0,-119206256.0,6275.0,,,,,,1111,261.0,,61110088.001018,13150.0,2061.0,,97106.0,6.0,,,,,,,1965.0,1.0,,2016.0,,,61110088001018.0,206909.0
11165223,1.0,,,3.0,4.0,,8.0,3.0,,,2088.0,2088.0,,,,,6037.0,,3.0,,,,2.0,34389908.0,-118552957.0,4920.0,,,,,,0100,261.0,SCUR2,60379203.344001,54311.0,3101.0,48200.0,96378.0,0.0,,,,1.0,,,1975.0,,,2016.0,,,60379203344001.0,521000.0
10722904,,,,2.0,4.0,,6.0,2.0,,,1966.0,1966.0,,,,,6037.0,,2.0,,,,2.0,34197117.0,-118623176.0,7842.0,1.0,,,,1.0,0101,261.0,LARS,60371352.011,12447.0,3101.0,268588.0,96342.0,0.0,,,,1.0,,,1960.0,,,2016.0,,,60371352011000.0,419295.0
17152676,,,,3.0,3.0,,,3.0,66.0,1297.0,2728.0,2728.0,,,1297.0,,6111.0,2.0,3.0,2.0,532.0,,,34181108.0,-119222807.0,4000.0,,,,,,1110,261.0,,61110036.093038,13150.0,2061.0,,97106.0,6.0,,,,,,,1987.0,2.0,,2016.0,,,61110036093038.0,789179.0
12095717,1.0,,,2.0,3.0,,6.0,2.0,,,1499.0,1499.0,,,,,6037.0,,2.0,,,,2.0,34139040.0,-118179328.0,6522.0,,,,,,0100,261.0,PSR6,60374638.002002,47019.0,3101.0,275411.0,96293.0,0.0,,,,1.0,,,1947.0,,,2016.0,,,60374638002002.0,82798.0
10722606,,,,2.0,4.0,,6.0,2.0,,,1570.0,1570.0,,,,,6037.0,,2.0,,,,2.0,34195554.0,-118627171.0,8700.0,,,,,,0100,261.0,LARS,60371352.011002,12447.0,3101.0,268588.0,96342.0,0.0,,,,1.0,,,1958.0,,,2016.0,,,60371352011002.0,249614.0
17153382,,,,2.0,2.0,,,2.0,,1937.0,1937.0,1937.0,,,1937.0,,6111.0,1.0,2.0,2.0,0.0,,,34184102.0,-119225487.0,,,,,,,1129,266.0,,61110036.093023,13150.0,2061.0,762930.0,97106.0,6.0,,,,,,,1992.0,1.0,,2016.0,,,61110036093034.0,540544.0
14472932,,,,3.0,4.0,,,3.0,,,2880.0,2880.0,,,,,6059.0,,3.0,2.0,552.0,,,33602433.0,-117666292.0,7248.0,,,,,,122,261.0,,60590320.033007,12773.0,1286.0,,96995.0,9.0,,,,,,,1966.0,2.0,,2016.0,,,60590320033007.0,333437.0
10829251,,,,1.0,3.0,,4.0,1.0,,,1080.0,1080.0,,,,,6037.0,,1.0,,,,7.0,34197699.0,-118452498.0,6746.0,,,,,,0100,261.0,LAR1,60371278.031001,12447.0,3101.0,41466.0,96414.0,0.0,,,,1.0,,,1948.0,,,2016.0,,,60371278031001.0,60632.0
10867021,1.0,,,6.0,3.0,,9.0,6.0,,,4664.0,4664.0,,,,,6037.0,,6.0,,,,2.0,34152582.0,-118493293.0,39352.0,1.0,,,,1.0,0101,261.0,LARE15,60371397.014005,12447.0,3101.0,51906.0,96426.0,0.0,,,,1.0,,,1936.0,,,2016.0,,,60371397014005.0,2157425.0
17145540,,,,3.0,4.0,,,3.0,,1793.0,3304.0,3304.0,,,1793.0,,6111.0,3.0,3.0,2.0,620.0,,,34226399.0,-119207084.0,9731.0,,,,,,1111,261.0,,61110029.011038,13150.0,2061.0,,97107.0,9.0,,,,,,,1989.0,2.0,,2016.0,,,61110029011038.0,524802.0
11888077,1.0,,,3.0,2.0,,7.0,3.0,,,1275.0,1275.0,,,,,6037.0,,3.0,,,,2.0,34136287.0,-118129076.0,39093.0,,,,,,010E,266.0,PSR4,60374635.003014,47019.0,3101.0,275405.0,96294.0,0.0,,,,1.0,,,1964.0,,,2016.0,,,60374635003014.0,210254.0
13069501,1.0,,,2.0,3.0,,8.0,2.0,,,1929.0,1929.0,,,,,6037.0,,2.0,,,,2.0,34036430.0,-117829486.0,10136.0,1.0,,,,1.0,0104,261.0,WARPD16800,60374034.031006,34636.0,3101.0,,96522.0,0.0,,,,1.0,,,1988.0,,,2016.0,,,60374034031006.0,404643.0
14439114,,,,2.0,2.0,,,2.0,,,2294.0,2294.0,,,,,6059.0,,2.0,2.0,605.0,,,33462909.0,-117634271.0,15118.0,,,,,,122,261.0,,60590421.112001,13693.0,1286.0,,96983.0,6.0,,,,,,,1985.0,2.0,,2016.0,,,60590421112001.0,439797.0
11953203,,,,2.0,4.0,,6.0,2.0,,,1809.0,1809.0,,,,,6037.0,,2.0,,,,7.0,34099040.0,-118252479.0,5676.0,,,,,,0100,261.0,LAR2,60371873.001013,12447.0,3101.0,268473.0,96020.0,0.0,,,,1.0,,,1929.0,,,2016.0,,,60371873001013.0,884199.0
11151200,1.0,,,3.0,4.0,,7.0,3.0,,,3215.0,3215.0,,,,,6037.0,,3.0,,,,2.0,34403754.0,-118445650.0,5366.0,,,,,,0100,261.0,SCSP,60379200.431016,54311.0,3101.0,37739.0,96401.0,0.0,,,,1.0,,,2004.0,,,2016.0,,,60379200431016.0,579800.0
13061656,1.0,,,2.0,3.0,,8.0,2.0,,,1558.0,1558.0,,,,,6037.0,,2.0,,,,2.0,34036680.0,-117775529.0,6693.0,,,,,,0100,261.0,POPRD*,60374033.183,20008.0,3101.0,,96506.0,0.0,,,,1.0,,,1984.0,,,2016.0,,,60374033183000.0,515000.0
14404711,,,,2.0,3.0,,,2.0,,,1938.0,1938.0,,,,,6059.0,1.0,2.0,,,,,33528998.0,-117759886.0,2500.0,,,,,,122,261.0,,60590626.204015,52842.0,1286.0,,96969.0,6.0,,,,,,,1971.0,1.0,,2016.0,,,60590626204015.0,385911.0
