airconditioningtypeid,bathroomcnt,bedroomcnt,buildingqualitytypeid,calculatedfinishedsquarefeet,garagecarcnt,garagetotalsqft,heatingorsystemtypeid,latitude,longitude,lotsizesquarefeet,propertylandusetypeid,propertyzoningdesc,regionidcounty,roomcnt,unitcnt,yearbuilt,taxvaluedollarcnt,log_sqft,log_lotsize
1.0,1.0,3.0,4.0,1080.0,2.0,456.0,7.0,34197699.0,-118452498.0,6746.0,261.0,580.0,3101.0,0.0,1.0,1948.0,60632.0,6.985641817639208,8.816853240627426
1.0,6.0,3.0,9.0,4664.0,2.0,456.0,2.0,34152582.0,-118493293.0,39352.0,261.0,606.0,3101.0,0.0,1.0,1936.0,2157425.0,8.447843113281444,10.580327489821343
1.0,3.0,4.0,6.0,3304.0,2.0,620.0,2.0,34226399.0,-119207084.0,9731.0,261.0,580.0,2061.0,9.0,1.0,1989.0,524802.0,8.103191752285786,9.183174703903413
1.0,3.0,2.0,7.0,1275.0,2.0,456.0,2.0,34136287.0,-118129076.0,39093.0,266.0,1447.0,3101.0,0.0,1.0,1964.0,210254.0,7.151485463904735,10.573724281512968
1.0,2.0,3.0,8.0,1929.0,2.0,456.0,2.0,34036430.0,-117829486.0,10136.0,261.0,1792.0,3101.0,0.0,1.0,1988.0,404643.0,7.5652752818989315,9.2239473753824
1.0,2.0,2.0,6.0,2294.0,2.0,605.0,2.0,33462909.0,-117634271.0,15118.0,261.0,580.0,1286.0,6.0,1.0,1985.0,439797.0,7.738488122494646,9.623707509980202
1.0,2.0,4.0,6.0,1809.0,2.0,456.0,7.0,34099040.0,-118252479.0,5676.0,261.0,585.0,3101.0,0.0,1.0,1929.0,884199.0,7.501082124259871,8.644178203170727
1.0,3.0,4.0,7.0,3215.0,2.0,456.0,2.0,34403754.0,-118445650.0,5366.0,261.0,1562.0,3101.0,0.0,1.0,2004.0,579800.0,8.075893630298857,8.588024372176829
1.0,2.0,3.0,8.0,1558.0,2.0,456.0,2.0,34036680.0,-117775529.0,6693.0,261.0,1378.0,3101.0,0.0,1.0,1984.0,515000.0,7.351799869057777,8.808966881771273
1.0,3.0,3.0,6.0,3136.0,2.0,616.0,2.0,33435918.0,-117607833.0,7700.0,261.0,580.0,1286.0,6.0,1.0,1990.0,892864.0,8.051022208190679,8.94910546953925
1.0,1.0,3.0,6.0,1306.0,2.0,456.0,7.0,33969332.0,-118320340.0,6724.0,261.0,549.0,3101.0,0.0,1.0,1930.0,78015.0,7.175489713624222,8.81358720447004
1.0,1.0,2.0,6.0,1502.0,2.0,456.0,7.0,33971526.0,-118328077.0,6374.0,261.0,580.0,3101.0,0.0,1.0,1935.0,312262.0,7.315218389752975,8.760139370026627
1.0,2.0,4.0,6.0,2016.0,2.0,460.0,2.0,33875701.0,-117825672.0,7238.0,261.0,580.0,1286.0,6.0,1.0,1969.0,639607.0,7.6093665379542115,8.88723835429314
1.0,3.0,3.0,7.0,2960.0,2.0,456.0,2.0,34147017.0,-117771185.0,15071.0,261.0,1171.0,3101.0,0.0,1.0,1966.0,303621.0,7.993282328101591,9.620593996816144
1.0,3.0,4.0,6.0,2379.0,2.0,667.0,2.0,33448668.0,-117649755.0,11218.0,261.0,580.0,1286.0,0.0,1.0,1977.0,622298.0,7.77485576666552,9.325364048544964
1.0,2.0,3.0,4.0,1363.0,2.0,456.0,7.0,34098993.0,-118138342.0,5199.0,261.0,41.0,3101.0,0.0,1.0,1912.0,516832.0,7.218176838403408,8.556413904569519
1.0,3.0,7.0,6.0,2985.0,2.0,456.0,2.0,33960975.0,-118092955.0,17387.0,261.0,1433.0,3101.0,0.0,1.0,1959.0,366160.0,8.001689978099135,9.763535592108683
1.0,2.0,3.0,6.0,1633.0,2.0,456.0,2.0,33955928.0,-118093254.0,5957.0,261.0,1433.0,3101.0,0.0,1.0,1951.0,176344.0,7.3987862754199485,8.692490133273228
13.0,4.0,5.0,6.0,4436.0,2.0,706.0,2.0,33900442.0,-117769112.0,43560.0,261.0,580.0,1286.0,10.0,1.0,1984.0,2249017.0,8.39773375137891,10.681917533624532
1.0,2.5,3.0,6.0,2134.0,2.0,697.0,2.0,33624386.0,-117919255.0,6375.0,261.0,580.0,1286.0,4.0,1.0,1995.0,1794000.0,7.666221925662725,8.760296220470051
5.0,3.5,3.0,6.0,3790.0,2.0,651.0,6.0,33722342.0,-118072295.0,6600.0,261.0,580.0,1286.0,9.0,1.0,1978.0,1185538.0,8.240385115516334,8.79497643168877
1.0,2.0,4.0,6.0,1620.0,1.0,200.0,2.0,33605048.0,-117893759.0,2550.0,261.0,580.0,1286.0,7.0,1.0,1934.0,1590506.0,7.390798521735676,7.844240718141811
1.0,2.0,2.0,6.0,919.0,2.0,428.0,2.0,33691101.0,-117813116.0,2700.0,261.0,580.0,1286.0,0.0,1.0,1994.0,585000.0,6.824373670043086,7.901377353792616
1.0,2.0,3.0,6.0,1471.0,2.0,456.0,2.0,34572363.0,-118083761.0,10942.0,261.0,1330.0,3101.0,0.0,1.0,1969.0,155328.0,7.294377299288821,9.300455261418444
1.0,5.0,4.0,9.0,3912.0,2.0,456.0,2.0,34427301.0,-118556383.0,6219.0,261.0,1562.0,3101.0,0.0,1.0,2001.0,1038000.0,8.272059622210412,8.735525185733225
1.0,2.5,3.0,6.0,1604.0,2.0,483.0,2.0,33832300.0,-118006000.0,1593.0,261.0,580.0,1286.0,7.0,1.0,1981.0,388000.0,7.380879035564116,7.374001859350161
1.0,2.0,2.0,8.0,1562.0,2.0,456.0,2.0,34157500.0,-118484000.0,23435.0,266.0,587.0,3101.0,0.0,1.0,1965.0,393916.0,7.354362330421477,10.062028580664679
1.0,3.0,4.0,6.0,2605.0,2.0,400.0,2.0,33775636.0,-117967145.0,12000.0,261.0,580.0,1286.0,6.0,1.0,1950.0,419999.0,7.8655717576847906,9.392745258631441
1.0,1.0,3.0,4.0,1076.0,2.0,456.0,7.0,34578018.0,-118094823.0,7427.0,261.0,1316.0,3101.0,0.0,1.0,1955.0,61999.0,6.981934677156389,8.913011922472597
1.0,2.0,3.0,6.0,1390.0,2.0,480.0,2.0,33858039.0,-118041862.0,5000.0,261.0,580.0,1286.0,6.0,1.0,1969.0,169687.0,7.237778191923443,8.517393171418904
1.0,3.0,4.0,4.0,1682.0,2.0,456.0,7.0,34192187.0,-118415320.0,5742.0,261.0,580.0,3101.0,0.0,1.0,1947.0,77610.0,7.428333194190806,8.655737000864297
1.0,5.5,6.0,6.0,2837.0,2.0,447.0,2.0,33804076.0,-117937047.0,8504.0,261.0,580.0,1286.0,6.0,1.0,2008.0,524638.0,7.950854857719988,9.048409504829962
13.0,2.5,4.0,6.0,2419.0,2.0,480.0,2.0,33720266.0,-117767033.0,4410.0,261.0,580.0,1286.0,8.0,1.0,1978.0,398434.0,7.791522819150732,8.39185670010494
1.0,4.0,5.0,6.0,2834.0,2.0,582.0,2.0,33723674.0,-117758577.0,6600.0,261.0,580.0,1286.0,0.0,1.0,1996.0,766451.0,7.949797216161852,8.79497643168877
1.0,3.5,3.0,6.0,3227.0,2.0,665.0,2.0,33717868.0,-117821210.0,5012.0,261.0,580.0,1286.0,0.0,1.0,2007.0,947513.0,8.07961802938984,8.519789817263504
1.0,1.5,3.0,6.0,1153.0,1.0,360.0,2.0,33810742.0,-117957087.0,7035.0,261.0,580.0,1286.0,6.0,1.0,1954.0,423359.0,7.050989447068045,8.85879510585745
1.0,3.0,3.0,9.0,1756.0,2.0,456.0,2.0,33913207.0,-118211506.0,7210.0,269.0,1190.0,3101.0,0.0,1.0,2007.0,243349.0,7.471363088187097,8.88336291691676
13.0,1.5,3.0,6.0,1180.0,2.0,504.0,2.0,33843033.0,-117859601.0,1830.0,261.0,580.0,1286.0,6.0,1.0,1973.0,200356.0,7.074116816197362,7.5126175446745105
1.0,4.0,6.0,6.0,3733.0,2.0,464.0,2.0,33722323.0,-117744913.0,7448.0,261.0,580.0,1286.0,0.0,1.0,1999.0,799634.0,8.225235324101668,8.915835074176277
1.0,3.0,4.0,7.0,2290.0,2.0,456.0,2.0,34454888.0,-118560416.0,7210.0,266.0,737.0,3101.0,0.0,1.0,2010.0,451408.0,7.736743682453495,8.88336291691676
1.0,1.0,3.0,4.0,1214.0,2.0,456.0,7.0,33969643.0,-118153228.0,5570.0,261.0,136.0,3101.0,0.0,1.0,1949.0,61124.0,7.102499355774649,8.625329850020815
1.0,2.0,3.0,6.0,1576.0,2.0,451.0,2.0,33682714.0,-117924608.0,7128.0,261.0,580.0,1286.0,6.0,1.0,1958.0,116226.0,7.3632795869630385,8.871926251117628
1.0,2.0,3.0,6.0,1357.0,2.0,437.0,2.0,33681826.0,-117920735.0,7636.0,261.0,580.0,1286.0,6.0,1.0,1959.0,239875.0,7.213768308118642,8.940760134888384
1.0,2.0,2.0,6.0,850.0,2.0,456.0,2.0,34377200.0,-118549000.0,512143.0,266.0,1553.0,3101.0,0.0,1.0,1979.0,141410.0,6.7464121285733745,13.146361114478278
1.0,1.0,2.0,6.0,688.0,1.0,360.0,2.0,34273450.0,-119273797.0,5070.0,261.0,580.0,2061.0,4.0,1.0,1927.0,279193.0,6.535241271013659,8.531293315795018
1.0,2.0,3.0,4.0,1568.0,2.0,456.0,7.0,33985801.0,-118265675.0,5400.0,261.0,587.0,3101.0,0.0,1.0,1920.0,342300.0,7.358193752733032,8.594339400592892
1.0,2.5,3.0,6.0,1913.0,2.0,400.0,6.0,33729398.0,-118056333.0,2125.0,261.0,580.0,1286.0,7.0,1.0,1978.0,632193.0,7.5569505720129,7.661997558901893
1.0,4.0,3.0,8.0,2074.0,2.0,456.0,2.0,34186469.0,-118127904.0,8083.0,261.0,832.0,3101.0,0.0,1.0,1931.0,757578.0,7.637716432664798,8.997642078523512
1.0,2.0,3.0,6.0,1666.0,2.0,456.0,2.0,34112226.0,-118104987.0,6571.0,261.0,1658.0,3101.0,0.0,1.0,1938.0,808662.0,7.418780882750794,8.790573479157159
1.0,0.0,0.0,6.0,5041.0,0.0,0.0,2.0,33708144.0,-117984170.0,7832.0,248.0,580.0,1286.0,0.0,4.0,1979.0,1196253.0,8.525558107747866,8.96610085736724
1.0,3.0,4.0,8.0,1737.0,2.0,456.0,2.0,34564711.0,-118038062.0,7312.0,261.0,1344.0,3101.0,0.0,1.0,1987.0,137933.0,7.460490305825338,8.89740886527095
1.0,2.5,3.0,6.0,2022.0,2.0,439.0,2.0,33690508.0,-117995059.0,2250.0,261.0,580.0,1286.0,0.0,1.0,1998.0,438991.0,7.612336837167746,7.719129840906732
1.0,3.0,2.0,7.0,1347.0,2.0,456.0,2.0,34148500.0,-118440000.0,28939.0,266.0,596.0,3101.0,0.0,1.0,1974.0,177899.0,7.206377291472252,10.272980000185475
1.0,4.5,5.0,6.0,3567.0,2.0,677.0,2.0,33687756.0,-118006321.0,8625.0,261.0,580.0,1286.0,0.0,1.0,1995.0,891736.0,8.1797604936999,9.062536177207788
1.0,2.0,3.0,8.0,1495.0,2.0,456.0,2.0,34191066.0,-118159039.0,9961.0,261.0,832.0,3101.0,0.0,1.0,1965.0,72166.0,7.310550158534422,9.20653313363323
1.0,3.0,3.0,7.0,1610.0,2.0,456.0,2.0,34175100.0,-118151000.0,61040.0,266.0,1441.0,3101.0,0.0,1.0,2007.0,410891.0,7.384610383176974,11.019301048524012
1.0,2.5,3.0,6.0,1259.0,2.0,0.0,2.0,33604596.0,-117739424.0,3553.0,266.0,580.0,1286.0,0.0,1.0,1989.0,478000.0,7.138866999945524,8.175829008714597
1.0,1.0,3.0,5.0,1720.0,2.0,456.0,7.0,34536161.0,-117971906.0,39946.0,261.0,692.0,3101.0,0.0,1.0,1946.0,96224.0,7.450660796211539,10.595308854507401
1.0,1.0,3.0,4.0,1103.0,2.0,456.0,7.0,33910953.0,-118236534.0,5350.0,261.0,269.0,3101.0,0.0,1.0,1947.0,234051.0,7.00669522683704,8.585038738311304
1.0,3.0,4.0,8.0,2208.0,2.0,456.0,2.0,34545357.0,-118051273.0,8934.0,261.0,688.0,3101.0,0.0,1.0,1998.0,231896.0,7.700295203420117,9.097731427593528
1.0,2.0,3.0,6.0,1590.0,2.0,467.0,2.0,33734970.0,-117965326.0,6000.0,261.0,580.0,1286.0,6.0,1.0,1962.0,92344.0,7.372118028337787,8.699681400989514
1.0,2.5,4.0,6.0,1866.0,2.0,595.0,2.0,34284555.0,-119190922.0,6000.0,261.0,580.0,2061.0,8.0,1.0,1995.0,344422.0,7.532088143541722,8.699681400989514
1.0,2.5,4.0,6.0,2303.0,2.0,528.0,2.0,33638599.0,-117873264.0,10011.0,261.0,580.0,1286.0,8.0,1.0,1964.0,736753.0,7.742402021815782,9.211539652551664
1.0,1.0,3.0,4.0,1084.0,2.0,456.0,7.0,33905470.0,-118245328.0,5605.0,261.0,260.0,3101.0,0.0,1.0,1953.0,244680.0,6.98933526597456,8.631592731724734
13.0,1.5,2.0,6.0,1162.0,1.0,231.0,2.0,33927176.0,-117889580.0,1326.0,261.0,580.0,1286.0,5.0,1.0,1972.0,394456.0,7.0587581525186645,7.190676034332207
1.0,2.0,3.0,6.0,1369.0,2.0,407.0,2.0,33873270.0,-117898705.0,7620.0,261.0,580.0,1286.0,6.0,1.0,1954.0,289965.0,7.222566018822171,8.938662873666118
1.0,2.5,3.0,6.0,1766.0,2.0,446.0,2.0,33848120.0,-117946578.0,4056.0,261.0,580.0,1286.0,7.0,1.0,1981.0,292122.0,7.4770384723196965,8.308199063206446
1.0,2.5,3.0,6.0,2228.0,2.0,440.0,2.0,34252505.0,-119202824.0,8206.0,261.0,580.0,2061.0,5.0,1.0,1950.0,461107.0,7.709308333385869,9.012742727629712
1.0,3.0,4.0,6.0,3309.0,2.0,670.0,2.0,33567399.0,-117680138.0,31710.0,261.0,580.0,1286.0,0.0,1.0,1989.0,1452674.0,8.104703468371108,10.364418902828275
1.0,2.0,3.0,6.0,1635.0,2.0,440.0,2.0,33829836.0,-117897614.0,7917.0,261.0,580.0,1286.0,6.0,1.0,1963.0,395024.0,7.400009517162692,8.976893927666076
1.0,6.0,6.0,7.0,3659.0,2.0,456.0,2.0,34143240.0,-118065560.0,12001.0,261.0,66.0,3101.0,0.0,1.0,1950.0,2010195.0,8.205218426395412,9.392828581549459
1.0,2.0,4.0,6.0,1303.0,2.0,456.0,2.0,34226146.0,-118551773.0,7864.0,261.0,610.0,3101.0,0.0,1.0,1960.0,395808.0,7.1731917424865985,8.970177815492379
1.0,2.0,3.0,6.0,1479.0,2.0,458.0,2.0,34225196.0,-119185905.0,6016.0,261.0,580.0,2061.0,5.0,1.0,1977.0,98489.0,7.299797366758161,8.702344075220351
1.0,1.0,2.0,4.0,984.0,2.0,456.0,7.0,34179115.0,-118431621.0,7113.0,261.0,596.0,3101.0,0.0,1.0,1948.0,271911.0,6.892641641172089,8.8698199525084
1.0,3.0,6.0,6.0,1875.0,2.0,517.0,2.0,33841106.0,-117985811.0,9500.0,261.0,580.0,1286.0,7.0,1.0,1958.0,136310.0,7.53689712956617,9.15915233520675
1.0,1.0,2.0,4.0,867.0,2.0,456.0,7.0,34178727.0,-118442419.0,6649.0,261.0,598.0,3101.0,0.0,1.0,1939.0,544000.0,6.7661917146603505,8.8023721336499
1.0,1.0,2.0,5.0,930.0,2.0,456.0,7.0,34068756.0,-118237362.0,2118.0,261.0,587.0,3101.0,0.0,1.0,1902.0,227111.0,6.836259277277067,7.6586995582682995
1.0,3.0,4.0,7.0,2952.0,2.0,456.0,2.0,34154972.0,-118042611.0,21733.0,261.0,43.0,3101.0,0.0,1.0,1941.0,1201278.0,7.990576881743923,9.986633133622798
1.0,4.0,5.0,8.0,3577.0,2.0,456.0,2.0,34151054.0,-118049210.0,20012.0,261.0,64.0,3101.0,0.0,1.0,1952.0,889200.0,8.182559264068665,9.904137341377625
1.0,2.0,3.0,8.0,1883.0,2.0,456.0,2.0,34611289.0,-118198663.0,8020.0,261.0,1360.0,3101.0,0.0,1.0,2001.0,208389.0,7.5411524551363085,8.989818381366925
1.0,1.0,2.0,5.0,660.0,2.0,456.0,7.0,34030324.0,-118199949.0,6680.0,261.0,596.0,3101.0,0.0,1.0,1912.0,292207.0,6.493753839851686,8.807022955925477
1.0,2.0,3.0,6.0,1185.0,2.0,400.0,2.0,34239572.0,-119163932.0,13300.0,261.0,580.0,2061.0,5.0,1.0,1956.0,382723.0,7.078341579557671,9.495594499353297
1.0,1.5,3.0,6.0,1181.0,1.0,360.0,2.0,34264691.0,-119255241.0,6104.0,261.0,580.0,2061.0,5.0,1.0,1953.0,487320.0,7.074963197966044,8.716863386544805
1.0,2.0,4.0,8.0,2024.0,2.0,456.0,2.0,34698372.0,-118092635.0,7020.0,261.0,1085.0,3101.0,0.0,1.0,1990.0,152505.0,7.613324979540639,8.85666093701725
1.0,2.0,3.0,6.0,1208.0,2.0,456.0,7.0,33925092.0,-118155376.0,5288.0,261.0,328.0,3101.0,0.0,1.0,1953.0,363636.0,7.097548850614793,8.57338447106598
1.0,2.5,4.0,6.0,2357.0,2.0,587.0,2.0,33585703.0,-117744295.0,4420.0,261.0,580.0,1286.0,0.0,1.0,1995.0,748968.0,7.765569081097317,8.394121193826242
1.0,3.0,3.0,8.0,2202.0,2.0,456.0,2.0,34589492.0,-118175860.0,7805.0,261.0,1350.0,3101.0,0.0,1.0,1990.0,246800.0,7.697575346802343,8.96264794774056
1.0,6.0,5.0,11.0,5147.0,2.0,456.0,2.0,34162432.0,-118710724.0,13468.0,261.0,724.0,3101.0,0.0,1.0,2003.0,1531397.0,8.546363568716018,9.508146027598816
1.0,2.0,3.0,6.0,1219.0,2.0,420.0,2.0,33742311.0,-117938821.0,12432.0,261.0,580.0,1286.0,6.0,1.0,1960.0,461938.0,7.106606137727303,9.428109506952937
1.0,2.0,2.0,6.0,1192.0,2.0,456.0,7.0,34118340.0,-118015943.0,6333.0,261.0,55.0,3101.0,0.0,1.0,1950.0,403729.0,7.084226422097916,8.753687227098585
1.0,1.0,2.0,6.0,848.0,2.0,440.0,2.0,33746312.0,-117623925.0,5600.0,261.0,580.0,1286.0,0.0,1.0,1996.0,283252.0,6.744059186311348,8.630700432209832
1.0,3.0,3.0,8.0,1530.0,2.0,456.0,2.0,34170800.0,-118458000.0,7210.0,266.0,587.0,3101.0,0.0,1.0,2008.0,465794.0,7.333676395657684,8.88336291691676
1.0,2.0,3.0,6.0,1414.0,2.0,440.0,2.0,34168208.0,-118821117.0,7425.0,261.0,580.0,2061.0,6.0,1.0,1970.0,610813.0,7.254884810077338,8.912742634737025
1.0,2.0,2.0,6.0,1099.0,1.0,360.0,2.0,33863260.0,-118000763.0,5000.0,261.0,580.0,1286.0,5.0,1.0,1949.0,148381.0,7.003065458786462,8.517393171418904
13.0,2.5,3.0,6.0,1800.0,2.0,420.0,2.0,33881099.0,-117969950.0,1550.0,261.0,580.0,1286.0,7.0,1.0,1978.0,530000.0,7.496097345175956,7.346655163176539
1.0,2.0,4.0,6.0,1410.0,2.0,456.0,2.0,33957166.0,-118168285.0,5286.0,261.0,130.0,3101.0,0.0,1.0,1964.0,363100.0,7.252053951852814,8.57300625623545
1.0,2.0,3.0,8.0,1794.0,2.0,456.0,2.0,34112699.0,-118047674.0,10639.0,261.0,55.0,3101.0,0.0,1.0,1957.0,887658.0,7.492760300922379,9.272375762895635
1.0,2.0,3.0,4.0,1276.0,2.0,456.0,2.0,34038101.0,-118171228.0,4881.0,246.0,847.0,3101.0,0.0,2.0,1950.0,300304.0,7.152268856032539,8.493310250952906
1.0,2.0,3.0,6.0,1240.0,2.0,456.0,2.0,34677468.0,-118141068.0,7181.0,261.0,1133.0,3101.0,0.0,1.0,1956.0,99300.0,7.123672785204607,8.879333174786028
1.0,2.0,2.0,8.0,964.0,2.0,456.0,2.0,34418400.0,-118489000.0,532639.0,266.0,1559.0,3101.0,0.0,1.0,1986.0,193481.0,6.872128101338986,13.185601052808853
1.0,2.0,4.0,6.0,1424.0,2.0,430.0,2.0,33797701.0,-117811862.0,9400.0,261.0,580.0,1286.0,7.0,1.0,1962.0,567000.0,7.261927092702751,9.148571345578551
1.0,2.0,3.0,6.0,1994.0,2.0,456.0,2.0,34454695.0,-118529717.0,6813.0,261.0,1564.0,3101.0,0.0,1.0,1985.0,365635.0,7.598399329323964,8.826734598220911
1.0,2.0,3.0,4.0,1420.0,2.0,456.0,7.0,34084318.0,-118169628.0,3752.0,261.0,580.0,3101.0,0.0,1.0,1930.0,194716.0,7.259116128097101,8.23031079913502
1.0,2.0,3.0,6.0,1224.0,2.0,460.0,2.0,33627906.0,-117708212.0,4410.0,261.0,580.0,1286.0,6.0,1.0,1972.0,566000.0,7.110696122978827,8.39185670010494
13.0,3.0,4.0,6.0,2918.0,2.0,476.0,2.0,33613662.0,-117683936.0,7888.0,261.0,580.0,1286.0,8.0,1.0,1967.0,330191.0,7.978996370854115,8.97322466309509
1.0,2.0,3.0,6.0,1248.0,2.0,456.0,2.0,34100778.0,-118185160.0,5599.0,261.0,580.0,3101.0,0.0,1.0,1922.0,457701.0,7.130098510125578,8.630521876723241
1.0,4.5,5.0,6.0,4331.0,2.0,641.0,2.0,33885560.0,-117957007.0,6439.0,261.0,580.0,1286.0,0.0,1.0,2002.0,833555.0,8.37378460812088,8.770283819098399
1.0,3.0,4.0,6.0,1978.0,2.0,506.0,2.0,34398257.0,-119303157.0,6000.0,261.0,580.0,2061.0,7.0,1.0,2006.0,539007.0,7.590346945602565,8.699681400989514
1.0,2.0,3.0,6.0,1252.0,2.0,481.0,2.0,33771223.0,-118000636.0,7140.0,261.0,580.0,1286.0,6.0,1.0,1957.0,431481.0,7.133295954896068,8.87360810154911
1.0,0.0,0.0,6.0,1482.0,0.0,0.0,2.0,33408215.0,-117602152.0,4751.0,246.0,580.0,1286.0,0.0,1.0,1974.0,372535.0,7.301822342137932,8.466320861042481
1.0,4.0,8.0,5.0,3369.0,2.0,456.0,2.0,33994024.0,-118259089.0,4638.0,248.0,585.0,3101.0,0.0,4.0,1915.0,257605.0,8.122668023346407,8.442254104751743
1.0,2.0,3.0,6.0,1440.0,2.0,456.0,2.0,34068700.0,-118016000.0,5689.0,261.0,395.0,3101.0,0.0,1.0,1961.0,47377.0,7.273092595999522,8.646465527120377
1.0,2.0,2.0,6.0,1307.0,2.0,456.0,2.0,33790300.0,-118145000.0,79753.0,266.0,670.0,3101.0,0.0,1.0,1988.0,301529.0,7.176254532017144,11.286702176129095
1.0,1.0,3.0,4.0,955.0,2.0,456.0,7.0,33888401.0,-118071081.0,6496.0,261.0,1264.0,3101.0,0.0,1.0,1953.0,386728.0,6.862757913051401,8.77909581088053
1.0,3.0,3.0,6.0,3080.0,2.0,660.0,2.0,34241723.0,-118889982.0,45738.0,261.0,580.0,2061.0,7.0,1.0,1989.0,1065000.0,8.033009498596668,10.73070660463555
1.0,3.0,1.0,9.0,1619.0,2.0,456.0,7.0,34027997.0,-118812708.0,85354.0,261.0,900.0,3101.0,0.0,1.0,1949.0,1664376.0,7.3901814282264295,11.354574308814854
1.0,2.0,4.0,6.0,1859.0,2.0,564.0,2.0,34224247.0,-118869330.0,9167.0,261.0,580.0,2061.0,7.0,1.0,1979.0,353811.0,7.528331766707247,9.12347443895452
1.0,2.0,3.0,6.0,1215.0,2.0,456.0,2.0,34282959.0,-118387061.0,7498.0,261.0,610.0,3101.0,0.0,1.0,1963.0,65276.0,7.103322062526113,8.92252495730139
1.0,2.0,2.0,7.0,1547.0,2.0,456.0,2.0,34049900.0,-118463000.0,14750.0,266.0,587.0,3101.0,0.0,1.0,1970.0,690370.0,7.344719054149673,9.599066156080049
1.0,2.0,3.0,7.0,1930.0,2.0,456.0,2.0,34040297.0,-118473725.0,8529.0,261.0,1673.0,3101.0,0.0,1.0,1927.0,758649.0,7.565793282428515,9.051344640485725
1.0,2.0,3.0,8.0,1956.0,2.0,456.0,2.0,34040419.0,-118480389.0,8008.0,261.0,1673.0,3101.0,0.0,1.0,1927.0,2715793.0,7.579167967396076,8.988321188323683
1.0,2.0,3.0,6.0,1372.0,5.0,1380.0,2.0,34243697.0,-118924937.0,44001.0,261.0,580.0,2061.0,5.0,1.0,1967.0,208369.0,7.224753405767971,10.691990366412826
1.0,1.0,2.0,4.0,1348.0,2.0,456.0,7.0,34242370.0,-118257255.0,8994.0,261.0,465.0,3101.0,0.0,1.0,1951.0,380605.0,7.207118856207756,9.104424146384634
1.0,3.0,4.0,6.0,1555.0,2.0,456.0,2.0,33959497.0,-118084109.0,4036.0,261.0,1740.0,3101.0,0.0,1.0,1972.0,253993.0,7.349873704738337,8.30325712085294
1.0,2.0,2.0,8.0,1687.0,2.0,456.0,2.0,34105138.0,-118288009.0,6753.0,261.0,585.0,3101.0,0.0,1.0,1920.0,754468.0,7.431299675155903,8.817890200945513
1.0,3.0,4.0,9.0,2409.0,2.0,456.0,2.0,34038659.0,-118498682.0,7521.0,261.0,1673.0,3101.0,0.0,1.0,1927.0,2100270.0,7.787382026484701,8.925587339030281
1.0,2.0,2.0,7.0,1824.0,2.0,456.0,2.0,34178927.0,-118234907.0,35694.0,261.0,465.0,3101.0,0.0,1.0,1954.0,134364.0,7.509335266016592,10.482765901936562
1.0,1.0,4.0,4.0,1076.0,2.0,456.0,7.0,33996944.0,-118066984.0,4752.0,261.0,752.0,3101.0,0.0,1.0,1956.0,389000.0,6.981934677156389,8.46653127661401
1.0,3.0,4.0,7.0,2709.0,2.0,456.0,2.0,34280359.0,-118524736.0,35815.0,261.0,557.0,3101.0,0.0,1.0,1956.0,522875.0,7.904703913873747,10.486149999920801
1.0,2.0,3.0,8.0,1561.0,2.0,456.0,2.0,33998221.0,-117961876.0,8763.0,261.0,926.0,3101.0,0.0,1.0,1959.0,417131.0,7.3537223303996315,9.078407700715356
1.0,3.0,2.0,9.0,1610.0,2.0,456.0,2.0,34019100.0,-118395000.0,7210.0,266.0,210.0,3101.0,0.0,1.0,2007.0,772351.0,7.384610383176974,8.88336291691676
1.0,2.0,3.0,4.0,1192.0,2.0,456.0,7.0,33854980.0,-118108686.0,5548.0,261.0,1007.0,3101.0,0.0,1.0,1954.0,288933.0,7.084226422097916,8.621373010325902
1.0,2.0,3.0,6.0,1395.0,2.0,456.0,2.0,33852602.0,-118115486.0,5148.0,261.0,1002.0,3101.0,0.0,1.0,1951.0,388006.0,7.241366283322318,8.546557800046141
1.0,5.0,6.0,11.0,6249.0,2.0,456.0,2.0,34064223.0,-118329480.0,22655.0,261.0,606.0,3101.0,0.0,1.0,1924.0,3681324.0,8.740336742730447,10.028179996493446
1.0,2.0,1.0,7.0,1391.0,2.0,456.0,2.0,33839681.0,-118124988.0,89604.0,266.0,665.0,3101.0,0.0,1.0,1981.0,343490.0,7.238496840894365,11.403166400977488
1.0,1.0,1.0,4.0,528.0,2.0,456.0,7.0,34249272.0,-118279047.0,2164.0,261.0,580.0,3101.0,0.0,1.0,1929.0,342000.0,6.270988431858299,7.68017564043659
1.0,2.0,2.0,8.0,960.0,2.0,456.0,7.0,33993600.0,-118417000.0,49505.0,266.0,587.0,3101.0,0.0,1.0,1968.0,129517.0,6.8679744089702925,10.809849153332399
1.0,2.5,3.0,6.0,2197.0,2.0,0.0,2.0,33620494.0,-117645668.0,9157.0,266.0,580.0,1286.0,0.0,1.0,1989.0,469997.0,7.6953031349635665,9.12238309321704
1.0,2.0,5.0,5.0,2016.0,2.0,456.0,2.0,33997357.0,-118303316.0,5461.0,246.0,585.0,3101.0,0.0,2.0,1921.0,277389.0,7.6093665379542115,8.60557030203365
1.0,3.0,4.0,7.0,2043.0,2.0,456.0,2.0,33827735.0,-118114250.0,165328.0,266.0,743.0,3101.0,0.0,1.0,2005.0,562000.0,7.622663951323595,12.015692707018056
